EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5470610,GLENN CO.,ARTOIS,6/6/2005,1430,Tornado, ,F0,0,0,0,0,CA,PST, ,1196555,C,21,STO,0,0,LAW ENFORCEMENT, ,0.1,6, , , , ,ARTOIS,6/6/2005,1530,39.61667,-122.2,39.61667,-122.2,A brief tornado touchdown was reported by CHP and the public.,,47
5460702,RIVERSIDE CO.,HEMET,7/23/2005,1306,Tornado, ,F0,0,0,1500,0,CA,PST, ,1193684,C,65,SGX,0,0,STORM CHASER, ,2,50,1,E,1,E,HEMET,7/23/2005,1321,33.73333,-116.95,33.71667,-117,A tornado was spotted at around 2:06 PM near the intersection of highways 74 and 79. The weak tornado traveled westward towards Hemet-Ryan airport and resulted in mainly broken trees limbs.,"A severe thunderstorm rapidly developed just before 2:00 PM northeast of Hemet along the Elsinore Convergence Zone. This storm produced a tornado, damaging straight line winds to 70 mph, dime to nickel size hail, and flash flooding. The storm traveled southwestward along the Elsinore Convergence Zone before dissipating near interstate 15 in Murrieta. The majority of the reported damage consisted of downed trees and flooded roads and property.",48
5469500,LOS ANGELES CO.,(PMD)PALMDALE ARPT,8/15/2005,1753,Tornado, ,F0,0,0,0,0,CA,PST, ,1197304,C,37,LOX,0,0,NWS STORM SURVEY, ,0.1,33,9,NE,9,NE,(PMD)PALMDALE ARPT,8/15/2005,1802,34.71667,-117.98333,34.71667,-117.98333,A weak tornado touched down briefly about 8 miles northeast of the Palmdale Airport. The tornado was nearly-stationary. No reports of injuries or damage were received.,,49
5488497,SAN JOAQUIN CO.,TRACY,12/26/2005,245,Tornado, ,F0,0,0,20000,0,CA,PST, ,1203163,C,77,STO,0,0,BROADCAST MEDIA, ,0.3,0.1, , , , ,TRACY,12/26/2005,245,37.75,-121.43333,37.75,-121.43333,,A weak tornado damaged roof shingles and trees in a residential area in southern Tracy.,50
5492041,MARIPOSA CO.,HORNITOS,1/14/2006,1425,Tornado, ,F0,0,0,0,0,CA,PST, ,1204030,C,43,HNX,0,0,TRAINED SPOTTER, ,0.1,25,4,NW,4,NW,HORNITOS,1/14/2006,1439,37.53333,-120.28333,37.53333,-120.28333,,Quarter size hail with a funnel cloud that had indications of debris movement at the surface was reported by a weather spotter in the mid-afternoon on the 14th. The ground track and width are uncertain with the brief touchdown in a remote area of Mariposa County.,51
5494312,SAN DIEGO CO.,ENCINITAS,3/10/2006,1638,Tornado, ,F0,0,0,1500,0,CA,PST, ,1206151,C,73,SGX,0,0,STORM CHASER, ,0.2,15, , , , ,ENCINITAS,3/10/2006,1640,33.05,-117.3,33.05,-117.3,A waterspout came ashore in Encinitas and blew down a few trees before dissipating. One of the trees fell across some railroad tracks and temporarily halted train traffic.,,52
5494310,SAN DIEGO CO.,RAMONA,3/11/2006,1211,Tornado, ,F0,0,0,25000,0,CA,PST, ,1206149,C,73,SGX,0,0,GENERAL PUBLIC, ,2,45,6,NW,6,NW,RAMONA,3/11/2006,1215,33.1,-116.93333,33.1,-116.86667,"This tornado touched down along highway 78 just northwest of Ramona before moving into a rural neighborhood on the outskirts of town. The tornado knocked downed dozens of trees, snapped a few pines in half, tossed a child's fort, damaged some solar panels, bent or distorted a couple of rolling garage doors, ripped off the metal roofing from a storage shed or barn, and blew off a number of tiles from a roof.","A low topped supercell formed about 30 miles off the coast of Carlsbad and moved eastward across northern San Diego County during the late morning and early afternoon hours of the 11th. The supercell first produced a brief waterspout about two miles off the coast of Moonlight Beach. No damage was reported with this waterspout. The supercell then came ashore and left a swath of 1/2 inch diameter hail one inch deep from Carlsbad to Escondido. As the supercell approached Escondido, one inch diameter hail was reported and a rotating wall cloud was observed by local spotters and staff at the NWS San Diego office. A few minutes later, a brief funnel cloud was spotted underneath the wall cloud as the storm passed over interstate 15. The supercell continued eastward into a rural area along highway 78 before producing a weak tornado in rural northwest Ramona. The tornado was on the ground for nearly two miles and caused damage to trees, out buildings, and homes. No injuries were reported with this tornado. The storm began to lose its structure as it headed into the mountains east of Ramona and no further reports of severe weather were received from this storm.",53
5496210,MERCED CO.,ATWATER,3/28/2006,1442,Tornado, ,F0,0,0,10000,0,CA,PST, ,1206536,C,47,HNX,0,0,GENERAL PUBLIC, ,0.2,20,2,WSW,2,WSW,ATWATER,3/28/2006,1447,37.33333,-120.63333,37.35,-120.63333,,"A small F0 Tornado occurred just west of Atwater, CA, that resulted in small structure roof damage and the tossing of equipment and trash cans at nearly the same time as another tornado 10 miles to the ESE in Merced County. Locally heavy rain from the thunderstorm activity in Merced County also resulted in reports of roadway flooding just northeast of Livingston by 1633 PST. Urban flooding was the result of locally heavy rain and thundershowers specifically in the Lemoore/Hanford area of Kings County as well as Porterville in Tulare County.",54
5496347,MERCED CO.,MERCED,3/28/2006,1448,Tornado, ,F0,0,0,10000,0,CA,PST, ,1206560,C,47,HNX,0,0,TRAINED SPOTTER, ,0.2,30,1,SE,1,SE,MERCED,3/28/2006,1453,37.28333,-120.46667,37.3,-120.46667,"A trained spotter noted a funnel cloud approaching the city of Merced and tracked the northward movement of that funnel. At 1448 PST the funnel removed half of the corrugated roof of a farm maintenance shop and lifted it up and over adjacent power lines to the north. Eyewitness accounts indicated rotation and movement of the lowest level clouds toward the NE approximately 0.19 miles. Other than two ground contact points, beginning and end of the damage track, there was no evidence of any other ground contact from the funnel. Analysis by a local structural engineer aided in the assignment of the F0 rating.",,55
5496208,MERCED CO.,MERCED ARPT,3/28/2006,1517,Tornado, ,F0,0,0,5000,0,CA,PST, ,1206535,C,47,HNX,0,0,GENERAL PUBLIC, ,0.1,20,2,NNW,2,NNW,MERCED ARPT,3/28/2006,1520,37.31667,-120.53333,37.31667,-120.53333,,A late report indicated damage from this second small tornado in Merced at 1517 PST shortly after the 1448 PST tornado. There was minimal damage associated with the small track and path. There was an unconfirmed report of another touchdown in the city close to the time this confirmed 1517 PST tornado.,56
5492277,SANTA BARBARA CO.,LOMPOC,3/29/2006,1255,Tornado, ,F0,0,0,0,0,CA,PST, ,1204374,C,83,LOX,0,0,NEWSPAPER, ,0,4, , , , ,LOMPOC,3/29/2006,1258,34.63333,-120.45,34.63333,-120.45,A weak tornado touched down in the community of Lompoc. The small tornado touched down in a parking lot of strip mall along North H street. No significant damage was reported.,,57
5503749,STANISLAUS CO.,MODESTO,4/14/2006,1535,Tornado, ,F1,0,0,15000,0,CA,PST, ,1208467,C,99,STO,0,0,GENERAL PUBLIC, ,0.5,0.1, , , , ,MODESTO,4/14/2006,1545,37.65,-121,37.65,-121,,"Members of the general public reported seeing a tornado near the intersection of Millbrook Ave and Floyd Ave in Modesto.

A tornado moved through Modesto from near the intersection of Millbrook Ave and Floyd Ave to near the intersection of Lauding Way and Beck Way.  The primary damage was to roofing tiles on several buildings and to area fencing.",58
5523165,RIVERSIDE CO.,MENIFEE,7/23/2006,1515,Tornado, ,F0,0,0,25000,0,CA,PST, ,1217099,C,65,SGX,0,0,TRAINED SPOTTER, ,1,20, , , , ,MENIFEE,7/23/2006,1525,33.73333,-117.15,33.73333,-117.15,A thunderstorm along the Elsinore Convergence Zone produced a landspout tornado near Menifee. The landspout blew over about a dozen pine trees and a few palm trees at the Menifee Lakes Country Club. A few homes were damage by falling trees.,,59
9808,SACRAMENTO CO.,ELK GROVE,2/25/2007,1224,Tornado, ,EF0,0,0,2000,0,CA,PST-8, ,1975,C,67,STO,0,0,NWS Storm Survey, ,1,5,2,S,1,S,ELK GROVE,2/25/2007,1226,38.3911,-121.37,38.4055,-121.37,A very weak tornado skimmed a residential area just south of downtown Elk Grove shortly after noon.  Damage was minimal but consistent in a narrow one mile path.  Most of the damage was to small tree branches but also included two power lines tipped... a rooftop solar heating unit damaged... and minor damage to fence panels at two locations.  No structural damage was noted.,Clearing skies over an unstable airmass left in the wake of a very cold winter storm provided an environment favorable for weak convective activity.,60
19352,SANTA CLARA CO.,GILROY,4/14/2007,1605,Tornado, ,EF0,0,0,1000,0,CA,PST-8, ,3541,C,85,MTR,0,0,Public, ,0.2,30,2,SW,2,SW,GILROY,4/14/2007,1606,36.9996,-121.5956,36.997,-121.5988,A small tornado spun up near Gavilan College in Santa Clara County - about 2 miles southwest of Gilroy. The tornado touched down briefly and damaged an awning on a temporary trailer and tore apart a large tree - including several two-foot wide limbs ripped off at the trunk.,"A small EF0 tornado touched down near Gilroy in Santa Clara County - specficially near the intersection of Santa Theresa and Mesa Roads, right next to Gavilan College.",61
47293,LOS ANGELES CO.,(WJF)WM FOX FLD LANC,9/1/2007,1520,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,8210,C,37,LOX,0,0,Airplane Pilot, ,0.05,10,8,SE,8,SE,(WJF)WM FOX FLD LANC,9/1/2007,1525,34.6482,-118.1205,34.6482,-118.1205,A pilot at the Lancaster airport reported a weak tornado on ground to the southeast of the airport. No damage or injuries were reported.,"From September 1st through the 2nd, monsoonal moisture continued to produce strong thunderstorms across the mountains and deserts. Some thunderstorms reached severe levels, producing wind damage including a weak tornado. Also, several reports of flash flooding were received.",62
61502,KERN CO.,ROSAMOND,9/1/2007,1530,Tornado, ,EF0,0,0,175000,0,CA,PST-8, ,11192,C,29,HNX,0,0,NWS Storm Survey, ,13.05,75,3,SW,2,SSE,MOJAVE,9/1/2007,1550,34.8393,-118.2074,35.0233,-118.1565,"Official NWS damage survey determined that an EF0 (Enhanced Fujita) tornado touched down about 3 miles southwest of Rosamond...then traveled  north through Rosamond and northeast to about 3 miles southeast of Mojave. This tornado had estimated wind speeds of 65-85 mph. The first touchdown occurred near the intersection of Avenue A and 40th Street West, which is about 3 miles southwest of Rosamond. Minor property damage occurred in this area with several fences blown over and small trees and branches downed. The tornado then traveled north to around Rosamond Blvd, where numerous utility poles were blown over, branches were downed and some miscellaneous debris was found. The path then curved northeast and crossed Highway 14 near Dawn and Backus Roads and Sierra Highway. Damage in this area amounted to some property damage to several mobile homes. Minor debris was found a few miles southeast of Mojave, which is the area that the tornado dissipated.","A strong ridge of high pressure aloft lingered over California and the Desert Southwest  the first 3 days of the month, keeping the central and southern San Joaquin Valley under triple-digit heat. A monsoonal flow triggered thunderstorms over the mountains and the Kern county deserts, and one thunderstorm near Rosamond on September 1st spawned a tornado that moved through the town; a National Weather Service storm survey rated the tornado at EF0 on the new Enhanced Fujita scale. As the thunderstorm collapsed, it generated high winds that knocked down several power poles and created areas of blowing dust. Other thunderstorms in the same complex dropped ��-inch hail on the town of Boron in the southeastern corner of Kern county, generated a wind gust measured at 83 mph at the Mojave Air and Spaceport, and caused flash flooding in the vicinity of Mojave and California City.",63
60719,ORANGE CO.,NEWPORT BEACH,9/22/2007,1000,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,11027,C,59,SGX,0,0,Public, ,0.1,15,0,N,0,N,NEWPORT BEACH,9/22/2007,1001,33.62,-117.93,33.62,-117.93,The public posted YouTube footage of a waterspout coming ashore in Newport Beach. The waterspout dissipated about one minute after leavig the ocean. The time of the event is estimated.,"A cold-core cutoff low pressure system off the coast of Southern California brought heavy rain to Orange County and waterspouts to the San Diego County coast. A band of convection just off the coast of San Diego and Orange Counties produced a line of at least 8 waterspouts and countless more funnel clouds in the span of about an hour. Several of these waterspouts occurred simultaneously within close proximity to each other. One waterspout came ashore at Cardiff State Beach and blew over some tents. Another waterspout came ashore in Newport Beach. None of the waterspouts caused any serious damage. The exact number of waterspouts and funnel clouds is not known, and the position and path length of each waterspout and funnel cloud is very much a rough estimate. This event was not associated with island band convection.",64
60718,SAN DIEGO CO.,CARDIFF BY THE SEA,9/22/2007,1143,Tornado, ,EF0,0,0,100,0,CA,PST-8, ,11027,C,73,SGX,0,0,Newspaper, ,0.1,15,1,SW,0,SW,CARDIFF BY THE SEA,9/22/2007,1144,33.024,-117.287,33.026,-117.286,A waterspout came ashore at Cardiff State Beach. Several tents were thrown into the air. The waterspout dissipated rapidly upon coming ashore.,"A cold-core cutoff low pressure system off the coast of Southern California brought heavy rain to Orange County and waterspouts to the San Diego County coast. A band of convection just off the coast of San Diego and Orange Counties produced a line of at least 8 waterspouts and countless more funnel clouds in the span of about an hour. Several of these waterspouts occurred simultaneously within close proximity to each other. One waterspout came ashore at Cardiff State Beach and blew over some tents. Another waterspout came ashore in Newport Beach. None of the waterspouts caused any serious damage. The exact number of waterspouts and funnel clouds is not known, and the position and path length of each waterspout and funnel cloud is very much a rough estimate. This event was not associated with island band convection.",65
77843,VENTURA CO.,PT MUGU NAS,1/24/2008,1915,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,13869,C,111,LOX,0,0,Other Federal Agency, ,0.1,5,0,N,0,N,PT MUGU NAS,1/24/2008,1925,34.12,-119.12,34.12,-119.12,A weak tornado moved onshore across Point Mugu Naval Air Station. The short-lived tornado tore the roof off of one building on the base as well as knocked over several trash cans.,"A very powerful winter storm brough significant weather to Central and Southern California. This storm produced several inches of rainfall across the area. The intense rainfall produced areas of flash flooding across Ventura and Los Angeles counties, including a mud and debris flow near the Griffith Park burn area. The storm brought in a significant amounts of cold air which lowered snow levels to around 2500 feet at the height of the storm. Several inches of snowfall was reported between 2500 and 4000 feet while areas above 4000 feet received several feet of snowfall. This heavy snowfall closed Highway 33 in Ventura county as well as Interstate 5 through the Grapevine in Los Angeles county. Between 300 and 500 vehicles were stranded along Interstate 5 on Wednesday night, January 23rd. Near the Mountain High Ski Resort several avalanches occurred, killing 3 skiers. Unstable air associated with the strom system produced several reports of waterspouts west of Oxnard and Palos Verdes with one waterspout moving onshore across Point Mugu Naval Station, damaging a roof.",66
79780,TULARE CO.,GOSHEN JCT,1/27/2008,1210,Tornado, ,EF0,0,0,750000,0,CA,PST-8, ,14201,C,107,HNX,0,0,NWS Storm Survey, ,2.03,50,1,E,1,N,CINOWTHS CORNER,1/27/2008,1217,36.3301,-119.3617,36.3388,-119.3308,"Official NWS survey in the City of Visalia indicated an EF0 (Enhanced Fujita Scale: maximum estimated wind speeds 60 to 70 mph) tornado touched down and caused minor damage on the west side of Visalia just after noon on January 27, 2008. The damage assessment indicated that this weak tornado was associated with a small severe thunderstorm that developed just southwest of Visalia and moved northeast across the west portion of the city and to the northeast of the city between about noon and 1230 pm on january 27, 2008. The damage survey indicated the tornado touched down near a mobile home park along Akers Street on the west side of the city. Damage occurred across the park with several medium to large sized shallow rooted trees uprooted, fences downed, branches removed, and shingles and carports damaged. Several medium sized trees were downed onto homes or garages causing moderate damage to those homes. The tops of several trees were damaged and some fences were blown in different directions, suggesting this event was caused by a weak tornado, in addition to the discovery of a small damage path. National Weather Service doppler radar also indicated rotation within the lowest levels of the storm at the time of the event. Eyewitness accounts of a loud roaring noise, funnel clouds, and large debris/dust clouds also occurred near the mobile home park and contributed to the storm survey. The tornado likely continued for up to two miles to the northeast as additional similar damage was discovered along Goshen Avenue near the Visalia Municipal Golf Course. Minor damage also occurred in other parts of Visalia with a few utility poles and trees and branches downed, likely from straight-line wind damage due to the outflow of the severe thunderstorm.","During an already very active month, the final storm of January left a considerable impact on many communities in Central California. An upper-level low pressure system dropped south along the California coast, kicking a low pressure system inland. This weather system became nearly stationary southwest of Point Conception on the 26th. This low brought strong downslope winds through the Tejon Pass into the south end of the San Joaquin Valley. Southeast winds with sustained speeds of 68 mph were measured at the base of the Grapevine for about 2 hours late in the evening of January 26th, with a gust to 65 mph reported as far north as Bakersfield. The gust was on the east side of the city; the highest gust measured at Meadows Field Airport was 49 mph.||This storm also had enough cold air, initially, to produce heavy snowfall in the Sierra Nevada. Totals ranged generally between 12 to 30 inches in the higher terrain during the first two days of this storm event, January 26-27.||Subtropical moisture spinning around the low brought heavy rain to the Tehachapi Mountains west of the Grapevine. Because of the subtropical nature of the moisture, the snow levels were high and warm rain fell on the nearly 2 feet of snow at Frazier Park from the previous storm. As the ground saturated, mud slides developed on the mountain slopes, closing Frazier Mountain Park Road and triggering the issuance of a Flash Flood Warning for mud and debris flows. Rainwater runoff from the Tejon Pass flowed into the south end of the San Joaquin Valley, causing flooding on parts of Copus and David Roads as well.||In the Kern County desert, heavy rain falling on the El Paso Mountains resulted in flooding of the Garlock and Red Rock Roads along the south flanks of the mountains in Kern County.||The warm, unstable airmass also triggered outbreaks of severe thunderstorms over portions of the San Joaquin Valley on the 27th, especially in Tulare and Fresno Counties. A severe thunderstorm developed south of Visalia shortly after noon, and spawned a weak tornado that knocked down trees and severely damaged a trailer park. The tornado, rated EF-0 on the Enhanced Fujita Scale with peak winds of 70 mph, was the first tornado to hit the San Joaquin Valley since March 28, 2006, when an EF-0 tornado touched down 1 mile southeast of the city of Merced. The last tornado to hit Tulare County had been an F-0 that touched down 5 miles southeast of Dinuba on October 20, 2004.||A strong thunderstorm formed shortly after 4 PM on the 27th, again just south of Visalia, and then passed over the east side of the city. This storm was weaker than the earlier thunderstorm, but did produce one-quarter inch hail and damaging wind gusts. ||The large Pacific storm continued through the 28th. Fresno recorded another third of an inch of rain that day, and winds gusted to 33 mph at Fresno-Yosemite International Airport. Very little rain fell over the south end of the Valley, with Bakersfield getting a total of only 0.01 inch of rain for the three-day event, although winds did gust to 37 mph at Meadows Field on the 28th. A weak upper-level low pressure trough, trailing the storm, moved through central California on the 29th, keeping unsettled weather over the region right through the end of the month.",67
